"","age","income","marital","gender","totalcharge"
"2419",51,37049.18,0,1,2273.41343
"2420",54,60217.58,0,1,3927.328481
"2421",67,52398.22,0,0,4044.69589
"2422",28,22286.43,0,0,4198.963202
"2423",24,12520.19,0,0,3055.791031
"2424",85,31827.5,0,0,2805.213626
"2425",75,11169.12,0,1,2667.343174
"2426",43,2835.88,0,0,3902.659191
"2427",44,46140.13,1,1,3962.485974
"2428",32,41132.68,1,1,3063.515382
"2429",29,3251.94,0,0,3751.774747
"2430",75,86039.41,0,0,3335.396426
"2431",38,78410.78,0,0,3623.81674
"2432",34,56166.87,0,1,3071.74668
"2433",20,28801.9,0,0,4216.438987
"2434",27,2395.03,0,1,3350.39319
"2435",66,56819.88,0,1,2612.548711
"2436",38,65658.37,0,1,3776.659311
"2437",18,28014.71,0,0,2831.172238
"2438",51,11333.42,0,0,3470.445779
"2439",46,95813.96,0,0,3312.738741
"2440",45,37855.68,0,1,2752.959776
"2441",71,23132.78,0,0,5077.780956
"2442",33,27108.45,0,1,2560.534872
"2443",77,21233.61,0,0,2452.232351
"2444",89,39115.94,0,0,4414.317293
"2445",78,88498.44,0,1,3185.012657
"2446",65,118794.17,1,0,3435.52185
"2447",32,76075.22,1,0,3122.227894
"2448",89,34403.22,0,1,2645.577781
"2449",62,50445.5,0,1,2797.042084
"2450",66,124473.91,1,0,3570.008472
"2451",68,69421.56,0,1,3551.870365
"2452",48,22234.2,0,1,3294.912184
"2453",42,59720.98,0,0,4000.107405
"2454",64,22627.3,0,0,3420.699884
"2455",43,138602.51,1,0,4032.481294
"2456",71,40772.97,0,1,3262.559616
"2457",57,31271.91,0,1,3510.54788
"2458",74,2072.15,0,1,3224.667994
"2459",62,4682.43,0,1,3685.13289
"2460",87,18679.95,0,1,3027.205503
"2461",29,46377.38,1,1,3553.448899
"2462",36,96046.83,0,0,2718.388396
"2463",21,83899.73,0,0,3364.774644
"2464",69,24991.32,0,0,3340.263737
"2465",87,17124.82,1,1,3402.049762
"2466",70,74679.72,0,0,3192.124385
"2467",46,110458.43,0,1,3102.879437
"2468",37,46128.36,1,0,3362.526272
"2469",68,12537.29,1,0,2779.521381
"2470",79,7713.3,0,1,3845.117055
"2471",88,15870.94,0,0,3452.332008
"2472",83,45887.9,0,0,2936.486974
"2473",68,32515.77,0,0,3441.86991
"2474",57,21859.82,0,0,3193.899986
"2475",32,53781.05,0,0,3205.470456
"2476",56,22716.86,0,1,3183.25796
"2477",47,26768.83,0,1,2758.299421
"2478",61,43594.76,0,1,4723.027607
"2479",36,6903.26,0,1,2698.567819
"2480",52,26912.19,0,1,3235.411093
"2481",46,84727.36,0,1,4264.379377
"2482",35,11261.09,0,0,4405.252975
"2483",78,13503.84,0,0,3296.883553
"2484",32,6181.32,1,1,4032.743676
"2485",88,48938.12,1,1,2738.983379
"2486",53,13118.5,1,1,3489.11234
"2487",72,20425.99,0,0,2899.654153
"2488",60,97478.15,1,0,3862.145336
"2489",84,48226.33,0,1,3188.077455
"2490",89,18608.89,1,1,3256.007346
"2491",48,32194.01,0,0,3402.955531
"2492",54,86518.69,0,1,3805.335336
"2493",78,165329.55,1,1,2684.783572
"2494",25,31929.5,0,1,3269.879348
"2495",68,69382.42,1,1,3834.289037
"2496",84,107038.6,1,0,1969.472468
"2497",58,58990.17,1,1,4098.602655
"2498",20,22951.69,0,0,2516.080697
"2499",26,55348.3,0,0,2803.053082
"2500",18,42301.27,1,0,2035.787412
"2501",52,18241.29,0,1,3248.646346
"2502",36,37767.83,0,0,2808.688983
"2503",68,35207.36,0,0,3787.800488
"2504",36,5981.58,0,0,2773.432335
"2505",82,33111.86,0,1,3103.960559
"2506",60,26897.51,0,1,3241.563367
"2507",76,20371.14,0,1,3871.603963
"2508",47,114215.99,0,1,2424.451233
"2509",55,28997.61,0,1,1938.312067
"2510",23,98124.36,0,1,2514.042274
"2511",30,25312.43,0,1,3563.345298
"2512",36,15306.85,0,1,2706.54964
"2513",24,14553.51,0,1,3771.830777
"2514",77,1196.72,0,1,2598.399456
"2515",25,37913.89,0,0,3519.048058
"2516",71,63869.87,0,0,3557.165216
"2517",68,78128.59,0,1,3871.091406
"2518",73,30926.39,0,1,3552.644199
"2519",83,8443.4,0,1,4405.81549
"2520",36,53261.71,0,1,3301.374019
"2521",89,96339.05,0,0,3941.16454
"2522",48,49403.7,0,1,3238.817781
"2523",42,51260.97,1,1,4439.245882
"2524",31,2079.42,1,1,3285.119927
"2525",83,17166.63,1,1,3780.393274
"2526",88,23880.29,0,0,3424.616661
"2527",87,24909.45,0,1,2978.638747
"2528",37,13795.88,0,1,3917.683432
"2529",55,28188.58,0,1,3023.049278
"2530",87,30543.03,0,1,2459.941428
"2531",57,48045.64,0,1,2385.140299
"2532",75,88642.8,1,0,4356.153007
"2533",81,19683.26,0,0,2754.892738
"2534",56,21435.41,0,1,2840.574096
"2535",41,88892.58,0,1,2625.289672
"2536",29,24584.92,0,0,3107.158704
"2537",58,35119.68,1,1,3270.366467
"2538",51,10580.74,0,0,3532.749633
"2539",37,25334.8,0,1,2708.311083
"2540",76,68699.02,0,1,2706.347679
"2541",45,46656.64,0,1,2974.466173
"2542",55,27870.94,0,1,5297.433446
"2543",44,12692.96,1,1,3214.520233
"2544",20,109164.04,0,1,2984.86604
"2545",24,5947.84,0,0,2912.937744
"2546",29,33194.24,0,0,2343.837985
"2547",58,107563.19,1,1,2858.885472
"2548",55,23836.84,0,1,3924.470086
"2549",65,24499.34,0,0,3354.64238
"2550",38,16323.91,0,1,2425.478966
"2551",30,66687.89,0,1,3777.22719
"2552",69,34168.43,0,0,3780.73419
"2553",61,4528.09,0,1,2689.994195
"2554",23,20860.57,0,1,2338.902413
"2555",26,35418.04,0,1,3414.433568
"2556",80,21043.13,0,0,3144.470717
"2557",67,56468.34,0,1,3813.220745
"2558",37,23550.02,0,1,4785.919883
"2559",49,110062.75,0,1,2718.08624
"2560",57,12851.55,0,0,3163.994152
"2561",87,78131.28,0,0,4567.799845
"2562",49,14640.34,0,0,2364.747686
"2563",67,13907.23,0,0,2729.21046
"2564",39,30295.13,0,0,3212.893141
"2565",83,25231.8,0,1,3235.861182
"2566",23,39366.65,0,1,3753.684295
"2567",74,29316.22,0,1,3466.426934
"2568",38,18970,0,0,3267.31604
"2569",65,6736.71,0,0,4483.088066
"2570",58,47813.08,0,1,3288.151593
"2571",18,59953.59,0,1,3338.512745
"2572",35,25706.38,0,1,2945.588746
"2573",41,7887,0,1,2394.222278
"2574",42,4444.53,0,1,2764.440177
"2575",23,64742.75,0,0,2820.345166
"2576",21,52883.98,1,0,4542.039645
"2577",39,37799.75,0,1,2618.178991
"2578",70,51485.7,0,0,3571.841687
"2579",85,31823.53,0,0,2337.826079
"2580",86,44449.97,0,1,2723.152662
"2581",34,12733.22,0,1,2741.672542
"2582",32,41861.83,0,1,3576.064853
"2583",54,8937.58,0,1,2690.865556
"2584",38,25334.35,0,1,3330.324385
"2585",37,24978.16,1,1,3309.333421
"2586",71,39857.93,0,1,3495.857259
"2587",89,37473.54,0,0,3509.861162
"2588",40,58964.13,0,1,3924.652243
"2589",72,78665.47,0,0,2246.487847
"2590",31,44531.37,0,1,2317.332034
"2591",87,54367.49,0,0,3058.328094
"2592",66,17765.31,0,0,5053.442064
"2593",82,40781.78,0,0,3811.918231
"2594",26,44054.57,1,0,2868.725186
"2595",77,81337.04,1,1,2850.421599
"2596",81,32701.98,0,0,3239.602082
"2597",30,19743.11,0,1,3117.50348
"2598",58,24952.47,0,0,3058.410674
"2599",72,53121.65,1,1,4893.464829
"2600",70,69581.75,0,1,3714.877898
"2601",62,38584.3,0,0,4415.794695
"2602",39,64001.53,1,1,3571.368599
"2603",85,6357.14,0,1,3049.460781
"2604",79,36142.59,0,1,4384.109961
"2605",52,24426.33,0,0,2834.537484
"2606",31,25770.42,0,1,2553.050914
"2607",86,113346.79,0,0,3463.573982
"2608",37,29614.32,0,0,2714.383483
"2609",49,14756.46,1,0,3349.792046
"2610",46,24647.85,0,1,2728.266952
"2611",84,63130.39,0,1,3765.589205
"2612",34,60341.79,0,1,2812.736297
"2613",32,76992.56,0,0,3703.066621
"2614",37,26626.82,0,0,2732.290952
"2615",23,20445.54,0,1,2151.781549
"2616",38,16898.51,0,0,3022.875935
"2617",20,12703.88,1,1,2600.381793
"2618",61,37261.23,0,0,4008.932574
"2619",18,13869.69,0,0,3475.671823
"2620",52,52496.99,0,0,2540.592921
"2621",33,24030.47,0,1,3041.896122
"2622",40,27330.35,1,0,2956.058961
"2623",84,17209.11,1,0,2846.298025
"2624",76,42810.66,1,0,3322.916299
"2625",55,39720.14,1,1,3565.510199
"2626",85,62117.34,0,1,3649.401536
"2627",88,70283.84,0,0,4766.435781
"2628",72,79145.02,0,0,3337.43303
"2629",35,18379.77,0,1,3590.159599
"2630",23,62510.7,0,1,2372.623482
"2631",24,91212.19,1,1,3147.786114
"2632",53,14239.59,0,0,2895.575962
"2633",51,27253.3,0,0,3348.79482
"2634",19,109534.13,0,1,3867.40862
"2635",67,51458.08,1,0,3244.451687
"2636",32,24044.85,0,1,2652.997127
"2637",42,34193.13,0,0,3878.310283
"2638",52,29630.14,1,1,2605.506586
"2639",30,30127.03,0,0,3518.972215
"2640",60,88222.42,0,1,4128.112409
"2641",46,10414.62,0,1,4290.792813
"2642",44,156447.6,0,0,3176.478632
"2643",32,15264.15,0,1,2637.77891
"2644",25,20409.29,0,0,2767.798283
"2645",28,76574.68,0,0,4035.061953
"2646",89,49668.98,0,0,3101.920084
"2647",55,63942.5,0,1,3197.235011
"2648",33,2680.69,0,0,3472.517505
"2649",21,108842.94,0,0,3426.479439
"2650",31,65575.9,0,0,2638.650434
"2651",38,74167.97,0,0,2968.524198
"2652",26,30701.98,0,1,3470.643925
"2653",70,49777.01,0,0,3966.53773
"2654",43,30453.49,0,1,2404.591302
"2655",53,84262.06,0,0,3161.737599
"2656",78,14629.74,0,1,3131.400651
"2657",34,57357.75,0,0,4499.493542
"2658",68,79870.64,0,0,4092.352197
"2659",37,76195.49,0,0,3411.202952
"2660",24,69471.62,0,1,3667.996467
"2661",54,42345.54,0,1,3265.520115
"2662",89,11922.62,0,1,2951.951558
"2663",22,9482.02,0,0,2860.156125
"2664",24,105023.46,0,0,2244.529385
"2665",57,54061.29,1,0,3801.251451
"2666",26,16058.21,1,0,3843.604612
"2667",24,35776.86,1,0,3115.285937
"2668",49,35065.93,0,0,3863.848709
"2669",25,29173.63,0,1,2263.507748
"2670",50,42778.46,0,0,3746.775092
"2671",47,5839.56,0,1,2906.190552
"2672",66,47455.8,0,0,4741.485283
"2673",63,79719.25,0,0,4720.559003
"2674",48,53113.4,0,0,3363.225005
"2675",58,23860.86,0,1,3090.600157
"2676",44,9244.72,0,1,4499.324214
"2677",73,24685.76,0,0,3123.105844
"2678",54,55464.67,0,1,2864.142749
"2679",41,59328.83,0,0,3849.819157
"2680",45,49403.67,0,0,3449.588263
"2681",31,32776.17,0,1,3314.210578
"2682",22,22702.9,0,1,2854.258821
"2683",88,44540.23,0,0,3000.209985
"2684",27,44705.76,1,1,3233.689349
"2685",36,21157.29,0,0,3048.397689
"2686",75,28926.55,0,0,3605.315277
"2687",50,31108.6,0,1,3040.072901
"2688",58,35524.75,0,0,2815.866794
"2689",40,52170.12,0,1,3863.440324
"2690",43,20735.42,0,0,3081.115765
"2691",69,54382.57,0,1,3320.543442
"2692",69,29883.01,0,1,2632.697935
"2693",63,46820.77,1,1,4072.130886
"2694",42,62023.63,1,1,3406.029587
"2695",49,53676.08,0,0,2872.921482
"2696",81,42694.34,0,1,3746.585624
"2697",29,47559.08,0,1,3351.62839
"2698",70,10441.03,1,1,2768.386509
"2699",66,47006.55,0,1,2817.235928
"2700",63,22692.18,0,0,3149.953759
"2701",84,104051.86,0,1,3791.382804
"2702",23,22526.91,0,1,4742.941871
"2703",20,22405.68,0,1,2625.91473
"2704",73,22304.33,0,0,3717.228795
"2705",48,44298.6,0,0,2831.273714
"2706",19,111554.77,1,1,3317.479807
"2707",72,4067.38,0,1,3063.272084
"2708",85,39560.31,0,0,3289.520822
"2709",81,31900.14,0,0,3616.006107
"2710",46,32248.38,1,0,3132.803248
"2711",66,38577.16,0,0,4194.553833
"2712",30,9950.35,0,1,2556.300568
"2713",22,49230.1,0,1,3341.948437
"2714",79,9597.05,0,0,2726.205423
"2715",72,50182.06,0,0,3673.594243
"2716",48,27479.85,0,1,3090.613393
"2717",45,13199.76,0,1,3404.161685
"2718",38,52176.3,0,1,3705.153013
"2719",88,60712.2,0,0,3077.91543
"2720",64,17355.1,0,0,2707.994657
"2721",57,110563.77,0,0,4160.645962
"2722",24,40622.72,0,1,2527.575969
"2723",30,16725.21,0,0,2878.274285
"2724",55,27530.9,0,0,3199.002099
"2725",66,115970.09,0,1,3941.247732
"2726",68,47997.66,0,1,2573.312577
"2727",22,22427.04,0,0,2704.440095
"2728",87,55683.07,0,0,4172.282915
"2729",67,64153.84,0,0,4222.545251
"2730",58,4537.39,0,1,3832.488883
"2731",41,9216.53,0,0,3781.274951
"2732",61,24008.32,0,1,2830.56631
"2733",37,31538.95,0,0,3434.560658
"2734",49,38866.22,0,0,3011.519178
"2735",39,59906.11,0,1,4009.880983
"2736",37,80217.09,0,1,4460.011846
"2737",23,12510.57,0,1,3210.160321
"2738",29,44214.92,1,1,4212.773732
"2739",24,39280.48,0,1,2735.246598
"2740",19,69965.39,0,0,2712.714371
"2741",31,21847.03,0,0,3622.363042
"2742",27,38280.93,0,1,3540.191852
"2743",89,8755.45,0,0,4740.312574
"2744",59,45020.88,0,1,2895.542532
"2745",55,78725.7,0,0,3066.073023
"2746",55,80213.71,1,1,2497.705616
"2747",57,48184.42,0,0,3862.415908
"2748",34,20918.6,0,0,2802.459216
"2749",53,6326.9,0,0,2781.231491
"2750",72,39510.67,1,0,3871.753906
"2751",48,24193.63,1,1,3108.746091
"2752",20,112903.98,0,1,2954.457128
"2753",28,1480.67,0,0,2931.517637
"2754",19,45538.83,0,0,3738.047377
"2755",74,70223.49,0,0,3077.740522
"2756",76,57116.32,0,1,2717.644306
"2757",26,25253.26,0,1,2877.695709
"2758",48,21583.58,0,1,2999.77848
"2759",44,27899.5,0,0,3655.053659
"2760",31,47539.62,0,0,2275.666507
"2761",84,5681.37,0,1,4436.12978
"2762",23,60908.89,1,0,2371.948107
"2763",85,13043.55,0,0,2830.411868
"2764",85,34667.1,0,1,2229.662123
"2765",44,77172.35,0,0,3671.844299
"2766",44,33409.28,0,0,3687.455183
"2767",68,12716.58,0,0,2571.150176
"2768",22,31995.46,1,0,2792.874004
"2769",32,25011.4,0,0,2715.825185
"2770",48,8644.08,0,0,2339.454849
"2771",89,44149.94,0,0,2774.072299
"2772",52,17951.55,1,0,3245.435348
"2773",27,14463.03,0,1,2916.848908
"2774",74,22637.59,1,1,2594.324947
"2775",66,18651.44,0,0,3006.139448
"2776",78,11061.41,0,1,2937.688625
"2777",35,43050.81,1,0,3226.670556
"2778",41,143122.42,1,1,2311.306347
"2779",62,119668.47,0,0,3431.01302
"2780",75,19599.49,0,0,2895.396903
"2781",56,72092.01,0,0,2061.043367
"2782",70,41495.68,0,0,3356.003169
"2783",60,52206.06,0,0,4064.845047
"2784",62,23952.34,0,1,3344.170005
"2785",88,17391.62,0,1,3392.374428
"2786",31,45907.2,0,0,2961.284136
"2787",24,29100.62,0,0,4262.652375
"2788",62,19483.99,1,1,3177.813135
"2789",31,100594.63,0,1,2711.099252
"2790",48,27218.62,0,1,2626.515681
"2791",19,46285.87,0,1,2731.765831
"2792",33,19454.2,0,1,3448.929316
"2793",56,125014.99,1,0,3264.957037
"2794",76,14974.08,0,0,3973.9222
"2795",37,48531.64,0,0,3676.452248
"2796",61,36883.12,0,1,3458.86073
"2797",65,12280.07,0,0,3073.645863
"2798",63,64840.28,0,1,3087.912075
"2799",60,40358.5,0,1,2721.888337
"2800",36,31603.12,0,0,3193.759528
"2801",67,12125.55,0,0,3454.819402
"2802",31,22733.14,1,1,3780.711445
"2803",71,41486.32,0,0,2914.881437
"2804",19,37794.24,0,0,3635.932673
"2805",41,30055.53,0,1,4063.790483
"2806",86,30345.34,1,1,3228.19149
"2807",27,16544.09,0,0,2580.221773
"2808",71,45806.86,0,0,3079.127364
"2809",66,13497.06,1,1,3181.857343
"2810",61,6307.19,1,1,3808.802998
"2811",23,17314.61,0,0,3757.832777
"2812",56,30624.29,1,1,2641.493974
"2813",31,10993.4,0,0,3997.506871
"2814",78,46394.49,0,0,3419.961625
"2815",34,27897.91,0,1,2658.982714
"2816",66,33732.75,1,0,2309.150212
"2817",24,32201.36,0,1,2439.963469
"2818",86,15053.5,0,0,2995.315895
"2819",38,4625.39,0,0,3836.856236
"2820",81,48312.11,0,1,3095.626221
"2821",51,51516.56,0,0,3972.462708
"2822",53,17544.24,0,0,2505.666074
"2823",55,51666.62,0,0,3487.047765
"2824",81,45393.19,0,1,2641.11982
"2825",69,34884.64,1,1,3926.799573
"2826",41,57188.25,1,0,2041.252401
"2827",31,7838.9,0,1,3506.620345
"2828",88,15238.92,0,1,2686.77733
"2829",35,43300.46,0,0,2779.565135
"2830",26,23469.02,0,1,3181.312325
"2831",80,51839.58,0,1,3759.489404
"2832",27,53964.56,0,0,2824.14882
"2833",65,44617.38,0,1,3132.821774
"2834",77,14371.29,1,1,2778.383009
"2835",24,135159.19,1,1,4019.917806
"2836",23,57287.45,0,1,3133.95637
"2837",18,18370.14,1,0,2529.832363
"2838",47,97404.48,0,1,3041.849657
"2839",66,54176.03,0,0,5533.504859
"2840",81,10528.09,0,0,3814.501093
"2841",51,47350.67,0,0,3703.584922
"2842",67,39643.97,0,0,2816.631087
"2843",25,28107.42,0,0,3330.716093
"2844",38,37474.63,0,0,2326.084425
"2845",52,28555.56,0,0,3013.899121
"2846",68,13394.08,0,0,3296.255578
"2847",20,3921.92,0,0,3310.582029
"2848",79,31636.09,1,1,3026.610502
"2849",56,62582.08,0,0,3324.619358
"2850",61,43570.44,0,0,3298.467347
"2851",65,42390.24,0,1,4163.986058
"2852",78,40438.08,0,0,2468.312241
"2853",55,81646.66,0,1,2133.005095
"2854",88,122083.32,0,0,2397.422609
"2855",73,56415.13,0,0,4059.953567
"2856",23,35277.46,0,0,2656.100967
"2857",74,40797.66,0,0,3182.13507
"2858",60,104481.19,0,0,3232.888089
"2859",32,23343.79,0,1,2960.558679
"2860",83,25207.42,1,0,3267.858848
"2861",29,12247.44,0,0,3182.028948
"2862",68,45156.5,0,1,2419.286033
"2863",80,9107.67,1,0,4088.770083
"2864",43,24686.24,0,0,3708.617969
"2865",66,66359.12,0,0,2836.586681
"2866",68,16646.26,0,1,3204.094257
"2867",46,77932.08,0,0,3147.939226
"2868",65,38616.09,0,1,3995.753513
"2869",74,102492.69,0,1,3847.029363
"2870",38,28528.92,0,1,4030.736048
"2871",59,17010.94,0,1,2723.373892
"2872",29,78042.02,1,1,4136.772527
"2873",78,28691.93,0,1,3678.560664
"2874",81,39349.66,1,0,2904.089778
"2875",48,7457.8,0,1,3067.696127
"2876",21,45503.32,1,1,3167.258651
"2877",63,43406.55,0,0,2548.672717
"2878",53,28112.96,0,1,3897.090947
"2879",25,65516.18,0,0,2522.285117
"2880",52,2995.5,0,0,3841.492263
"2881",27,51382.07,1,1,2428.148052
"2882",71,38130.53,0,0,2758.612463
"2883",37,18830.77,0,0,2312.353797
"2884",22,43488.45,0,1,2634.110833
"2885",20,14874.77,0,0,3034.800205
"2886",44,86139.86,0,1,2856.324539
"2887",67,26368.64,0,1,2766.971866
"2888",80,23392.67,1,0,3784.265331
"2889",44,30287.3,0,0,3790.975353
"2890",25,23614.62,0,1,2250.910327
"2891",66,9778.16,0,0,2732.526454
"2892",64,6872.8,0,1,3615.896706
"2893",37,30799.23,0,1,3669.675002
"2894",23,74070.45,0,1,3181.290183
"2895",74,36589.95,1,0,2401.261219
"2896",41,57882.23,0,1,3220.782582
"2897",88,74853.79,1,0,4363.841331
"2898",65,40520.32,0,0,3767.681872
"2899",20,58642.04,0,0,2882.047574
"2900",89,85253.94,0,1,2524.858059
"2901",42,36245.94,0,0,3025.891335
"2902",78,21807,0,0,3074.477094
"2903",53,39976.86,0,0,3595.21692
"2904",66,12354.94,1,0,4339.22271
"2905",78,14917.76,0,0,3253.49875
"2906",48,22431.23,0,0,3299.016706
"2907",54,19012.86,0,0,4470.24168
"2908",48,23025.04,0,1,3520.883006
"2909",64,20273.64,0,1,4492.969489
"2910",49,25968.43,1,1,5364.973135
"2911",45,50705.67,0,1,3726.921841
"2912",82,60471.64,0,0,3240.334747
"2913",32,33361.18,0,0,3718.916477
"2914",49,92462.73,0,0,2792.143267
"2915",65,28638.41,0,0,3491.763369
"2916",63,72079.25,0,0,3554.325995
"2917",19,43248.98,0,0,3891.010384
"2918",76,32894.14,1,1,2070.504072
"2919",61,32650.51,0,0,2267.798981
"2920",83,37705.2,0,0,3229.592895
"2921",46,50600.66,0,0,3009.390133
"2922",87,36188.17,0,1,3545.981869
"2923",82,10131.78,0,0,2798.641717
"2924",54,70980.53,1,1,2174.829204
"2925",21,45131.08,0,0,3309.059081
"2926",75,11237.21,1,0,3678.246785
"2927",31,41913.77,0,0,3093.290979
"2928",34,20360.55,1,1,2476.718002
"2929",31,1486.44,0,0,3395.182154
"2930",20,92520.55,0,0,3602.128169
"2931",20,18858.82,0,0,3214.599258
"2932",88,25499.54,0,1,3739.765195
"2933",53,38329.78,1,1,2548.344385
"2934",74,11174.71,0,1,3655.408786
"2935",47,28459.14,0,0,3445.164358
"2936",53,27328.82,0,1,2909.750651
"2937",61,19018.52,0,0,2662.497256
"2938",80,47370.08,1,0,2795.821195
"2939",41,27724.15,0,1,3793.261463
"2940",41,68414.61,0,1,3660.478842
"2941",86,48302.74,0,1,3446.819146
"2942",87,28595.43,0,0,2911.827061
"2943",63,17716.7,1,0,2789.894593
"2944",61,22788.11,0,0,2680.997623
"2945",87,87809.14,1,0,2623.574313
"2946",47,77381.52,0,1,2708.239256
"2947",49,15090.5,0,1,2859.526868
"2948",20,6437.7,1,1,2745.766181
"2949",58,20967.22,1,0,3464.625935
"2950",67,26657.81,0,0,3685.5627
"2951",26,3036.25,0,0,3427.200772
"2952",28,48098.66,0,0,2027.22267
"2953",82,46129.02,1,1,4225.706427
"2954",86,19111.06,0,1,2809.87433
"2955",58,55653.43,0,0,3596.188863
"2956",45,14983.42,0,0,3152.618503
"2957",54,44543.87,0,1,2427.100055
"2958",52,36708.13,0,0,2970.632242
"2959",84,28940.1,1,0,2486.80137
"2960",60,24377.24,0,1,3691.018483
"2961",59,86674.09,0,1,3428.173969
"2962",39,43847.78,0,1,4351.815669
"2963",33,95253.84,1,1,2734.403685
"2964",52,57836.14,0,1,2791.974714
"2965",53,39990.22,0,1,2573.756355
"2966",26,86188.35,1,1,3610.482636
"2967",62,1994.98,0,0,4866.382737
"2968",59,51331.58,0,0,3274.05758
"2969",22,53389.86,0,0,3267.214794
"2970",79,45630.73,0,1,3426.868018
"2971",57,21474.37,0,1,3063.87672
"2972",47,5299.24,1,1,3418.483362
"2973",21,4815.56,0,0,4746.094289
"2974",48,18311.55,0,1,4306.031612
"2975",32,120429.81,0,1,3444.318541
"2976",73,46759.35,0,0,2570.069659
"2977",57,103679.15,0,0,2312.294692
"2978",46,44972.47,0,0,3877.69175
"2979",49,67667.41,0,0,3638.14544
"2980",50,10649.98,0,0,4522.912056
"2981",32,61725.78,0,0,3043.91469
"2982",45,3795,0,0,3073.573526
"2983",63,12951.12,0,0,4458.669384
"2984",54,18862.99,1,1,3814.241004
"2985",79,12981.79,0,1,4488.617273
"2986",38,73776.09,0,0,3031.097278
"2987",61,45855.01,0,0,2841.19621
"2988",36,14716.92,0,1,3793.231258
"2989",64,26811.42,0,0,3711.439474
"2990",81,31347.46,0,1,3101.513852
"2991",21,44272.66,0,1,3310.857624
"2992",30,113882.83,1,0,3971.859385
"2993",79,68579.47,0,1,2544.239973
"2994",44,75548.72,1,0,3629.552066
"2995",81,18805.58,0,1,3135.465044
"2996",52,51226.16,0,1,2898.827265
"2997",42,75609.25,1,1,3182.092487
"2998",66,36024.07,0,0,2886.904672
"2999",66,27062.57,0,0,3342.3801
"3000",88,24072.52,0,1,3880.609157
"3001",73,12195.26,0,1,3286.076039
"3002",71,72456.4,0,1,4117.239791
"3003",26,58390.75,0,1,2338.060153
"3004",32,17429.35,0,0,2893.77659
"3005",57,74583.9,0,0,2171.621302
"3006",25,60082.34,0,1,2481.528938
"3007",27,52958.98,1,0,3605.180428
"3008",84,64802.48,0,0,3370.734711
"3009",34,32428.84,0,0,3776.980039
"3010",79,9126.12,0,0,3378.891132
"3011",50,19675,1,0,3115.441935
"3012",26,53212.45,1,1,3585.400584
"3013",82,21470.6,1,0,3058.768621
"3014",58,105675.74,0,0,3560.471057
"3015",84,72642.55,1,1,2425.27277
"3016",32,13571.67,0,1,2962.158489
"3017",60,59321.92,0,0,2954.756743
"3018",58,114482.74,0,0,2540.620474
"3019",78,12241.63,1,1,3128.683853
"3020",65,4905.78,0,1,3051.759323
"3021",61,11002.2,0,0,3610.894278
"3022",58,100337.89,0,1,2389.821755
"3023",23,36882.55,1,0,2692.525036
"3024",51,19233.27,0,1,3155.758472
"3025",55,14971.08,0,1,3291.246741
"3026",50,11201.68,0,1,2587.372979
"3027",67,50059.43,1,1,4398.09748
"3028",70,9524.08,1,1,3385.783145
"3029",73,54510.53,0,0,4398.412091
"3030",23,45842.62,0,1,3566.028352
"3031",73,25801.13,1,0,3070.574383
"3032",71,22663.44,0,1,3313.47987
"3033",74,14680.11,0,0,3055.846576
"3034",69,55545.32,0,0,3133.859135
"3035",36,44382.42,0,0,3227.385776
"3036",24,51873.59,0,0,3077.710766
"3037",51,18356.39,1,0,3670.384043
"3038",37,24433.58,0,1,2263.213596
"3039",20,19440.57,0,0,3268.413363
"3040",86,43532.9,0,1,2932.693676
"3041",37,73123.64,0,0,4549.960342
"3042",43,2990.81,0,1,3861.395012
"3043",84,25575.04,0,0,3373.855175
"3044",58,25557.63,0,1,2240.322056
"3045",88,43630.08,0,1,3191.736671
"3046",34,98329.27,0,0,3103.604178
"3047",85,7716.93,0,1,2388.261644
"3048",45,25740.41,0,1,4449.259169
